comment,hospital,star,rating,sentiment,cleaned_comment
"Cái khoa răng hàm lần trước thì đi sáng hẹn chiều, xong lần đó chuyển viện để nhổ răng khôn được rồi, lần này đến để nhổ bên còn lại rút kinh nghiệm đi buổi chiều để có bác sĩ tới thì hẹn bệnh viện chỉ khám sáng, xong sáng hôm sau tới thì …",Bệnh viện Quận Bình Tân,1 sao,"3,1",Tệ,"cái khoa răng hàm lần trước thì đi sáng hẹn chiều, xong lần đó chuyển viện để nhổ răng khôn được rồi, lần này đến để nhổ bên còn lại rút kinh nghiệm đi buổi chiều để có bác sĩ tới thì hẹn bệnh viện chỉ khám sáng, xong sáng hôm sau tới thì …"
"Đội ngũ nhân viên y tế tác phong nghiêm túc, khẩn trương và chu đáo với bệnh nhân",Khoa Cấp Cứu & Chống Độc Bệnh Viện Nhi,5 sao,"4,5",Tốt,"đội ngũ nhân viên y tế tác phong nghiệm túc, khẩn trương và chu đáo với bệnh nhân"
"Ba mình bị suy tim độ 3 và phải phẫu thuật nong tim tại bệnh viện, nay ba đã về nhà nghỉ ngơi gần 1 tháng rồi. Gia đình xin gửi lời cảm ơn chân thành tới các bác sĩ, y tá và nhân viên của bệnh viện. Đặc biệt xin cảm ơn bác sỹ Trí, khoa tim …",Bệnh viện Hữu nghị Việt Nam - Cu Ba,5 sao,"3,2",Tốt,"báo cáo mình bị suy tim mạch độ 3 và phải phẫu thuật nong tim mạch tại bệnh viện, nay báo cáo đã về nhà nghỉ ngơi gần 1 tháng rồi. gia đình xin gửi lời cảm ơn chân thành tới các bác sĩ, y tá và nhân viên của bệnh viện. đặc biệt xin cảm ơn bác sỹ trí, khoa tim mạch …"
"Một số bác sĩ thái độ rất nhiệt tình tử tế. Còn một số đứa nhỏ con thái độ rất láo luôn. Ng ta đi khám lần đầu ko biết thì chỉ cho ng ta, quát tháo rõ bực mình, đi khám mất bao nhiêu tiền mà còn thêm bực.",Bệnh Viện Phụ Sản Trung Ương,2 sao,"2,4",Tệ,"một số bác sĩ thái độ rất nhiệt tình tử tế. còn một số đứa nhỏ con thái độ rất láo luôn. người ta đi khám lần đầu không biết thì chỉ cho người ta, quát tháo rõ bực mình, đi khám mất bao nhiêu tiền mà còn thêm bực."
"Bác sĩ Huỳnh Thị Trang, phó Giám Đốc bệnh viện Thân Dân xử lý nguyện vọng của bệnh nhân thiếu linh động, nguyên tắc cứng ngắt. Người ta nói ""Lương y như từ mẫu"" nhưng bác sĩ này thì nguyên tắc lắm. Bệnh nhân chưa khỏe xin nghỉ thêm 1 ngày bà nhất quyết không duyệt. Vì lý do này tôi đã từ bỏ bệnh viện Thân Dân, không khám ở đây nữa.",Bệnh viện Thân Dân,1 sao,"3,6",Tệ,"bác sĩ huỳnh thị trang, phó giám đốc bệnh viện thân dân xử lý nguyện vọng của bệnh nhân thiếu linh động, nguyên tắc cứng ngắt. người ta nói ""lương y như từ mẫu"" nhưng bác sĩ này thì nguyên tắc lắm. bệnh nhân chưa khỏe xin nghỉ thêm 1 ngày bà nhất quyết không duyệt. vì lý đo này tôi đã từ bỏ bệnh viện thân dân, không khám ở đây nữa."
"Bệnh viện đã được đầu tư nhiều hơn,khá khang trang ,sạch sẽ ,chất lượng chuyên môn tương đối. Hôm nay tôi có đưa người nhà đến khám , khá đông bệnh nhân,được nhân viên y tế chỉ dẫn nhiệt tình. Hy vọng bệnh viện duy trì và phát huy trạng thái như vậy",Bệnh viện Trung ương Thái Nguyên,4 sao,"3,8",Tốt,"bệnh viện đã được đầu tư nhiều hơn,khá khang trang ,sạch sẽ ,chất lượng chuyên môn tương đối. hôm nay tôi có đưa người nhà đến khám , khá đông bệnh nhân,được nhân viên y tế chỉ dẫn nhiệt tình. hy vọng bệnh viện duy trì và phát huy trạng thái như vậyậy"
"Bệnh nhân bị mất tiền trong khoa tổng hợp , mà thấy bác sỹ khoa trực k quan tâm j cả ,
thái độ bùn thật sự",Bệnh viện Đa khoa tỉnh Gia Lai,1 sao,"2,7",Tệ,"bệnh nhân bị mất tiền truyền khoa tổng hợp , mà thấy bác sỹ khoa trực không quan tâm gì cả ,
thái độ buồn thật sự"
Tư vấn về tiêm phòng nhiệt tình,Trung Tâm Y Tế Dự Phòng Quận Lê Chân,3 sao,"3,7",Trung tính,tư vấn về tiêm phòng nhiệt tình
"cám ơn các bác sĩ và nhân viên tại bv đã cung cấp 1 dịch vụ rất tốt, chuyên nghiệp. Ba tôi  u80 đã vui vẻ tự tin đạp xe thể dục mỗi chiều sau khi mổ đục thuỷ tinh thể tại đây.",Bệnh viện Mắt Sài Gòn Đà Lạt,5 sao,"4,6",Tốt,"cám ơn các bác sĩ và nhân viên tại bệnh viện đã cung cấp 1 dịch vụ rất tốt, chuyên nghiệp. báo cáo tôi  u80 đã vui vẻ tự tin đạp xe thể dục mỗi chiều sau khi phẫu thuật đục thuỷ tinh thể tại đây."
"là bệnh viện tư nhưng nhân viên ,điều dưỡng làm việc rất thái độ",Phòng Khám Đa Khoa Hoàn Hảo,2 sao,"1,6",Tệ,"là bệnh viện tư nhưng nhân viên ,điều dưỡng làm việc rất thái độ"
"Phía trước hết chỗ đậu,xoay sở mãi ra sân sau gặp đúng ông bảo vệ quát to,hết chỗ rồi đi ra ngoài đường mà tìm chỗ đậu,mà rõ ràng còn chỗ,tuy là người già nhưng cư sử vậy với khách hàng thì thật thô lỗ",Bệnh viện Đa khoa Vĩnh Đức,1 sao,"4,3",Tệ,"phía trước hết chỗ đậu,xoay sở mãi ra sân sau gặp đúng ông bảo vệ quát to,hết chỗ rồi đi ra ngoài đường mà tìm chỗ đậu,mà rõ ràng còn chỗ,tuyến là người già nhưng cư xử vậy với khách hàng thì thật thô lỗ"
"Nay đổi thành bệnh viện Phụ sản cơ sở Hùng Vương. Mới sửa sang lại nên rất sạch sẽ, đẹp
Còn đang trong quá trình chuyển đổi và sửa sang nên chưa được hoàn thiện. …",Bệnh viện phụ sản Hải Phòng,5 sao,"3,8",Tốt,"nay đổi thành bệnh viện phụ sản cơ sở hùng vương. mới sửa sang lại nên rất sạch sẽ, đẹp
còn đang truyền quá trình chuyển đổi và sửa sang nên chưa được hoàn thiện. …"
"bệnh viện tệ, chỉ tập trung moi tiền bệnh nhân, bệnh nhân phải chi trả những khoảng phí không có thật, y tá bác sĩ thì bỏ bê bệnh nhân, bệnh thì nhỏ mà xét nghiệm tùm lum tùm la rồi cho về. Không nên đăng ký BHYT ở đây.",Bệnh Viện Công An 30/4,1 sao,"3,6",Tệ,"bệnh viện tệ, chỉ tập trung mới tiền bệnh nhân, bệnh nhân phải chi trả những khoảng phí không có thật, y tá bác sĩ thì bỏ bê bệnh nhân, bệnh thì nhỏ mà xét nghiệm tùm lum tùm là rồi cho về. không nên đăng ký bảo hiểm y tế ở đây."
"Bệnh viện đông nhưng được phân luồng khám hợp lý, không phải chờ đợi lâu",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"bệnh viện đông nhưng được phân luồng khám hợp lý, không phải chờ đợi lâu"
"cửa hàng dễ tìm, dịch vụ tốt từ a-z, tiêm phòng hay kiểm tra sức khoẻ đều an tâm",Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,5 sao,"4,4",Tốt,"cửa hàng dễ tìm, dịch vụ tốt từ anh-z, tiêm phòng hay kiểm tra sức khỏe đều an tâm"
"BV Nhi Gia Lai là BV chuyên khoa Nhi đầu tiên trên địa bàn Gia Lai. Hiện  với số giường được giao là 200 giường bệnh, tổng số lượt khám bệnh hơn 30.000 lượt người/ năm. Là Bệnh viện chuyên khoa nhi tuyến tỉnh, hạng III, trực thuộc Sở Y tế. …",Bệnh viện Nhi tỉnh Gia Lai,4 sao,"3,1",Tốt,"bệnh viện nhi gia lai là bệnh viện chuyên khoa nhi đầu tiên trên địa bàn gia lai. hiện  với số giường được giao là 200 giường bệnh, tổng số lượt khám bệnh hơn 30.000 lượt người/ năm. là bệnh viện chuyên khoa nhi tuyến tỉnh, hạng iii, trực thuộc sở y tế. …"
"Nếu có thể BGĐ BV hãy chấn chỉnh lại tác phong làm việc của 1 số CBCNV tại đây.
Sáng nay ngày 05.06.2024 sau khi khám xong và được BS cho toa thuốc thì tôi đã xuống đây để mua. Khi tôi đến thì có 1 bạn đến nhận đơn. Khi bạn lấy thuốc theo …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6",Tệ,"nếu có thể bgđ bệnh viện hãy chấn chỉnh lại tác phong làm việc của 1 số cbcnv tại đây.
sáng nay ngày 05.06.2024 sau khi khám xong và được bác sĩ cho toa thuốc thì tôi đã xuống đây để mua. khi tôi đến thì có 1 bạn đến nhận đơn. khi bạn lấy thuốc theo dõi …"
"Khám nhanh, bệnh nhân chờ hơi đông nhưng nhân viên phục vụ nhiệt tình, có điều hòa ngồi, có quầy mua đồ ăn thuận tiện. các giáo sư khám hỏi rất tâm huyết, vệ sinh sạch sẽ. Một phần bệnh viện đang xây nên khuôn viên hơi chật, chờ thang máy …",Bệnh viện Da Liễu Trung Ương,4 sao,"4,2",Tốt,"khám nhanh, bệnh nhân chờ hơi đông nhưng nhân viên phục vụ nhiệt tình, có điều hòa ngồi, có quầy mua đồ ăn thuận tiện. các giáo sư khám hỏi rất tâm huyết, vệ sinh sạch sẽ. một phần bệnh viện đang xây nên khuôn viên hơi chật, chờ thang máy …"
"Đội ngũ y bác sỹ tay nghề cao, nhiệt tình, tận tâm và chu đáo. Dịch vụ tốt, phòng sạch sẽ. Cảm ơn bệnh viện quốc tế CIH nhiều ạ",Bệnh viện Quốc tế City,5 sao,"4,2",Tốt,"đội ngũ y bác sỹ tay nghề cao huyết áp, nhiệt tình, tận tâm và chu đáo. dịch vụ tốt, phòng sạch sẽ. cảm ơn bệnh viện quốc tế cih nhiều ạ"
bệnh viện có làm việc vào ngày chủ nhật ko ạ?,Khoa khám bệnh - Bệnh viện Da Liễu Quy Hoà,5 sao,"3,3",Tốt,bệnh viện có làm việc vào ngày chủ nhật không ạ?
Bệnh viện nhà vệ sinh sạch sẽ - trải nghiệm dùng bhyt rất tốt phục vụ nhiệt tình từng khu có người hướng dẫn lối đi lại chờ thuộc lấy khá nhanh - bác sĩ tận tình đạn xét nghiệm nhiều tuy tốn kém sẽ ra chỉ tiết bệnh hơn ! Mọi người nên đi …,Bệnh viện Nhân dân Gia Định,5 sao,"3,3",Tốt,bệnh viện nhà vệ sinh sạch sẽ - trải nghiệm dùng bảo hiểm y tế rất tốt phục vụ nhiệt tình từng khu có người hướng dẫn lối đi lại chờ thuộc lấy khá nhanh - bác sĩ tận tình đạn xét nghiệm nhiều tuyến tốn kém sẽ ra chỉ tiết bệnh hơn ! mọi người nên đi …
"Ngta trả tiền đàng hoàng mà ko làm đến noi đến trốn, thái độ lồi lõm, hỏi mà ko trả lời, khám xong không hiết mình bị bệnh gì, vứt cho tờ đơn thuốc r đi lấy. Nói chung là chán",Viện Sốt Rét Ký Sinh Trùng Côn Trùng Quy Nhơn,1 sao,"3,4",Tệ,"ngta trả tiền đàng hoàng mà không làm đến nói đến trốn, thái độ lồi lõm, hỏi mà không trả lời, khám xong không hiết mình bị bệnh gì, vứt cho tờ đơn thuốc rồiđi lấy. nói chung là chán"
Bệnh viện như đách họ. Khám dịch vụ .Chờ cả tiếng nóng thấy bà không có bác sỹ khám... hẹn ngày khác khám mất hết cả thời gian,BV Răng Hàm Mặt Huế,1 sao,"4,2",Tệ,bệnh viện như đách họ. khám dịch vụ .chờ cả tiếng nóng thấy bà không có bác sỹ khám... hẹn ngày khác khám mất hết cả thời gian
Tốt,Bệnh Viện Nhi Hữu Nghị Việt Nam - Hàn Quốc,5 sao,"4,4",Tốt,tốt
"Bệnh viện sạch sẽ, cán bộ y bác sỹ nhiệt tình trong công việc.",Bệnh Viện Y Học Cổ Truyền Bộ Công An,5 sao,"4,0",Tốt,"bệnh viện sạch sẽ, cán bộ y bác sỹ nhiệt tình truyền công việc."
Anh bác sĩ và chị y tá đều rất là thân thiện ^^ chăm sóc bé cưng tốt mà lại còn nhẹ nhàng. Dịch vụ khám chữa bệnh chuyên nghiệp ^^,Phòng Khám Thú Y: BSTY Toàn,5 sao,"4,4",Tốt,anh bác sĩ và chị y tá đều rất là thân thiện ^^ chăm sóc bé cưng tốt mà lại còn nhẹ nhàng. dịch vụ khám chữa bệnh chuyên nghiệp ^^
Mình có đơn thuốc chích Progesteron mang lên bệnh viện nhờ chích nhưng nữ nhận bệnh từ chối lấy đủ thứ lí do ko chịu chích cho mình. Thuốc chích 10 ngày thì mình chích đc 6 ngày rồi vậy mà đem lên bv này nói này nọ nhất định ko chích. Chưa thấy bv nào làm khó người bệnh như vậy.,Bệnh viện Quận Bình Tân,1 sao,"3,1",Tệ,mình có đơn thuốc chích progesteron mang lên bệnh viện nhờ chích nhưng nữ nhận bệnh từ chối lấy đủ thứ lý đo không chịu chích cho mình. thuốc chích 10 ngày thì mình chích được 6 ngày rồi vậy mà đem lên bệnh viện này nói này nọ nhất định không chích. chưa thấy bệnh viện nào làm khó người bệnh như vậyậy.
"Bệnh nhân thì ngồi chờ, bác sĩ???",Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,1 sao,"3,1",Tệ,"bệnh nhân thì ngồi chờ, bác sĩ???"
Bác sĩ và mọi người ở đây đều vui vẻ hoà đồng tôi thích lắm nha,Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6",Tốt,bác sĩ và mọi người ở đây đều vui vẻ hoà đồng tôi thích lắm nha
"Trước gọi là Bệnh Viện Xây Dựng nay gọi là Bệnh Viện Đại Học Y Dược, nhân viên có this có that phục vụ nhiệt tình tận tâm, có nhà vệ sinh cả nam và nữ. Khá sạch sẽ, có nhiều khu check-in cũng khá đẹp, có nhiều cây xanh quang cảnh không quá bị ngột ngạt",Bệnh viện Đại học Y Dược,4 sao,"3,3",Tốt,"trước gọi là bệnh viện xây dựng nay gọi là bệnh viện đại học y dược, nhân viên có this có that phục vụ nhiệt tình tận tâm, có nhà vệ sinh cả nam và nữ. khá sạch sẽ, có nhiều khu check-in cũng khá đẹp, có nhiều cây xanh quang cảnh không quá bị ngột ngạt"
"Cảm ơn bác sĩ đã thăm khám tận tình tư vấn rõ ràng, dễ hiểu . lần đầu được thăm khám kỹ và hiểu rõ về bệnh của mình. Em ko còn lo lắng gì chỉ cố gắng theo phác đồ mà bác sĩ đã hướng dẫn em",phòng khám phụ sản Bảo An - Quy Nhơn,5 sao,"4,5",Tốt,"cảm ơn bác sĩ đã thăm khám tận tình tư vấn rõ ràng, dễ hiểu . lần đầu được thăm khám kỹ và hiểu rõ về bệnh của mình. em không còn lo lắng gì chỉ cố gắng theo dõi phác đồ mà bác sĩ đã hướng dẫn em"
"Một trải nghiệm thật sự rất tệ, hơn cả thất vọng đối với một bệnh viên quân đội. Người thân mình sốt 40 độ, người nóng lạnh run cầm cập vào phòng cấp cứu nhưng từ chối tiếp nhận, trong khi không hề quá tải hay đông. …",Bệnh viện Quân Y 175,1 sao,"3,3",Tệ,"một trải nghiệm thật sự rất tệ, hơn cả thất vọng đối với một bệnh viên quân đội. người thân mình sốt 40 độ, người nóng lạnh run cầm cập vào phòng cấp cứu nhưng từ chối tiếp nhận, truyền khi không hề quá tải hay đông. …"
"Bác sĩ, y tá nhiệt tình, dễ thương
Thủ tục nhanh
Bệnh viện sạch sẽ, thoáng mát",Bệnh Viện Đa Khoa Huyện Tư Nghĩa,5 sao,"3,4",Tốt,"bác sĩ, y tá nhiệt tình, dễ thương
thủ tục nhanh
bệnh viện sạch sẽ, thoáng mát"
"Đây là lần đầu tiên mình khám và sanh con ở đây
Trải nghiệm của mình ở đây là rất tệ một bệnh viện của thành phố mà để bà bầu đợi siêu âm từ 11h30 tới gần 3h chiều mới siêu âm …",Bệnh viện Đa khoa Tp. Buôn Ma Thuột,1 sao,"3,3",Tệ,"đây là lần đầu tiên mình khám và sanh con ở đây
trải nghiệm của mình ở đây là rất tệ một bệnh viện của thành phố mà để bà bầu đợi siêu âm từ 11h30 tới gần 3h chiều mới siêu âm …"
"Hài lòng hơn mong đợi khi đi khám nhanh chóng và được các bác sĩ hỗ trợ, hướng dẫn, chẩn bệnh và kê thuốc rất nhiệt tình. Mình khám vào thứ 2 cũng không quá tải, đông vừa phải 🌷 …",Bệnh Viện 19 - 8 Bộ Công An,5 sao,"3,4",Tốt,"hài lòng hơn mong đợi khi đi khám nhanh chóng và được các bác sĩ hỗ trợ, hướng dẫn, chẩn bệnh và kê thuốc rất nhiệt tình. mình khám vào thứ 2 cũng không quá tải, đông vừa phải 🌷 …"
